,Unnamed: 0,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column
5114,5114,CC1(C)CN(C(=O)Nc2cccc(c2)C(F)(F)F)[C@](CC(F)F)(C1)c3ccccc3,25.59,0.4,0.05,10.1038/ncomms14841,AD3
5210,5210,CC1(C)CN(C(=O)Nc2cccc(Cl)c2)[C@@](CC(F)(F)F)(C1)c3ccccc3,28.93,0.5,0.05,10.1021/jacs.6b04077,AD3
5211,5211,CC1(C)CN(C(=O)Nc2cccc(Cl)c2)[C@](CC(F)(F)F)(C1)c3ccccc3,26.4,0.5,0.05,10.1021/jacs.6b04077,AD3
5236,5236,C[C@@H](N[P](=O)(c1ccccc1)c2ccccc2)c3ccc(Br)cc3,13.3,1.0,0.2,10.1039/D0QO01286F,AD3
5237,5237,C[C@H](N[P](=O)(c1ccccc1)c2ccccc2)c3ccc(Br)cc3,26.7,1.0,0.2,10.1039/D0QO01286F,AD3
5304,5304,Cc1ccc(cc1)[C@@]2(CCCN2C(=O)Nc3cccc(c3)C(F)(F)F)CN4CCOCC4,19.8,1.0,0.05,10.1016/j.chempr.2017.10.008,AD3
5305,5305,Cc1ccc(cc1)[C@]2(CCCN2C(=O)Nc3cccc(c3)C(F)(F)F)CN4CCOCC4,27.46,1.0,0.05,10.1016/j.chempr.2017.10.008,AD3
5379,5379,C[C@@H](Cc1ccc(cc1)C(F)(F)F)C(O)=O,31.9,1.0,0.03,10.31635/ccschem.020.202000176,AD3
5380,5380,C[C@H](Cc1ccc(cc1)C(F)(F)F)C(O)=O,28.4,1.0,0.03,10.31635/ccschem.020.202000176,AD3
5391,5391,CC1(C)CN2C(=O)N(c3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ccccc4[C@]2(CC(F)(F)F)C1,25.61,0.2,0.02,10.1021/jacs.6b04077,AD3
5392,5392,CC1(C)CN2C(=O)N(c3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ccccc4[C@@]2(CC(F)(F)F)C1,28.56,0.2,0.02,10.1021/jacs.6b04077,AD3
5393,5393,COc1cccc(c1)N(C)C(=O)N2CC(C)(C)C[C@@]2(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c3ccccc3,25.61,0.2,0.02,10.1038/ncomms14841,AD3
5394,5394,COc1cccc(c1)N(C)C(=O)N2CC(C)(C)C[C@]2(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c3ccccc3,28.56,0.2,0.02,10.1038/ncomms14841,AD3
5423,5423,Fc1ccc2CCN[C@@H](c3ccc(Cl)cc3)c2c1,24.8,0.5,0.2,10.1039/C8CC03586E,AD3
5424,5424,Fc1ccc2CCN[C@H](c3ccc(Cl)cc3)c2c1,28.8,0.5,0.2,10.1039/C8CC03586E,AD3
5446,5446,CC[C@@H](C#Cc1ccn2nccc2n1)c3ccccc3,32.46,0.5,0.05,10.1038/s41557/019/0346/2,AD3
5447,5447,CC[C@H](C#Cc1ccn2nccc2n1)c3ccccc3,29.14,0.5,0.05,10.1038/s41557/019/0346/2,AD3
5449,5449,CC1(C)CN(C(=O)Nc2cccc(c2)C(F)(F)F)[C@@](CC(F)F)(C1)c3cccc(c3)c4ccccc4,24.43,0.4,0.05,10.1038/ncomms14841,AD3
5450,5450,CC1(C)CN(C(=O)Nc2cccc(c2)C(F)(F)F)[C@](CC(F)F)(C1)c3cccc(c3)c4ccccc4,29.19,0.4,0.05,10.1038/ncomms14841,AD3
5474,5474,CC[C@H](Oc1ccc(cc1)C(C)(C)C)C(O)=O,26.4,0.5,0.01,10.1038/s41467/020/17057/z,AD3
5475,5475,CC[C@@H](Oc1ccc(cc1)C(C)(C)C)C(O)=O,29.6,0.5,0.01,10.1038/s41467/020/17057/z,AD3
5510,5510,COc1ccc(C[C@H](C)C(O)=O)cc1,21.0,1.0,0.03,10.31635/ccschem.020.202000176,AD3
5511,5511,COc1ccc(C[C@@H](C)C(O)=O)cc1,29.9,1.0,0.03,10.31635/ccschem.020.202000176,AD3
5563,5563,CC1(C)CN(C(=O)Nc2cccc(c2)C(F)(F)F)[C@@](CC(F)F)(C1)c3cccc(F)c3,28.42,0.3,0.05,10.1038/ncomms14841,AD3
5564,5564,CC1(C)CN(C(=O)Nc2cccc(c2)C(F)(F)F)[C@](CC(F)F)(C1)c3cccc(F)c3,30.25,0.3,0.05,10.1038/ncomms14841,AD3
5626,5626,FC(F)(F)c1cc(NC(=O)N2CC3(CCCC3)C[C@@]2(CN4CCOCC4)c5ccccc5)cc(c1)C(F)(F)F,36.12,0.3,0.03,10.1016/j.chempr.2017.10.008,AD3
5627,5627,FC(F)(F)c1cc(NC(=O)N2CC3(CCCC3)C[C@]2(CN4CCOCC4)c5ccccc5)cc(c1)C(F)(F)F,30.97,0.3,0.03,10.1016/j.chempr.2017.10.008,AD3
5633,5633,Cc1ccc(cc1)[C@@H]2NC(=O)c3ccccc3c4ccc(F)cc24,20.0,0.8,0.2,10.1021/acs.orglett.0c02282,AD3
5634,5634,Cc1ccc(cc1)[C@H]2NC(=O)c3ccccc3c4ccc(F)cc24,31.1,0.8,0.2,10.1021/acs.orglett.0c02282,AD3
5639,5639,CC(C)(C)OC(=O)N1CC[C@H]([C@H](C1)C(O)=O)c2ccccc2,29.6,1.0,0.03,10.31635/ccschem.020.202000176,AD3
5640,5640,CC(C)(C)OC(=O)N1CC[C@@H]([C@H](C1)C(O)=O)c2ccccc2,31.4,1.0,0.03,10.31635/ccschem.020.202000176,AD3
5670,5670,C[Si](C)(C)[Si](C[C@@]1(N(Cc2ccccc12)C(=O)Nc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ccccc4)([Si](C)(C)C)[Si](C)(C)C,34.77,0.15,0.01,10.1007/s11426/019/9528/2,AD3
5671,5671,C[Si](C)(C)[Si](C[C@]1(N(Cc2ccccc12)C(=O)Nc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ccccc4)([Si](C)(C)C)[Si](C)(C)C,31.86,0.15,0.01,10.1007/s11426/019/9528/2,AD3
5672,5672,OC(=O)[C@H]1CCCC[C@H]1c2ccc3ccccc3c2,35.8,0.8,0.02,10.1002/anie.202016705,AD3
5673,5673,OC(=O)[C@@H]1CCCC[C@H]1c2ccc3ccccc3c2,31.9,0.8,0.02,10.1002/anie.202016705,AD3
5723,5723,CC1(C)CN(C(=O)Nc2cccc(Cl)c2)[C@@](CC(F)F)(C1)c3ccccc3,36.46,0.4,0.05,10.1038/ncomms14841,AD3
5724,5724,CC1(C)CN(C(=O)Nc2cccc(Cl)c2)[C@](CC(F)F)(C1)c3ccccc3,32.54,0.4,0.05,10.1038/ncomms14841,AD3
5746,5746,FC(F)(F)c1cc(NC(=O)N2CC3(CCCCC3)C[C@@]2(CN4CCOCC4)c5ccccc5)cc(c1)C(F)(F)F,41.85,0.3,0.03,10.1016/j.chempr.2017.10.008,AD3
5747,5747,FC(F)(F)c1cc(NC(=O)N2CC3(CCCCC3)C[C@]2(CN4CCOCC4)c5ccccc5)cc(c1)C(F)(F)F,32.81,0.3,0.03,10.1016/j.chempr.2017.10.008,AD3
5814,5814,CC[C@@H](C#Cc1cnc2cccnn12)c3ccccc3,40.6,0.5,0.05,10.1038/s41557/019/0346/2,AD3
5815,5815,CC[C@H](C#Cc1cnc2cccnn12)c3ccccc3,33.91,0.5,0.05,10.1038/s41557/019/0346/2,AD3
5822,5822,FC(F)(F)c1cc(NC(=O)N2CC3(CC3)C[C@@]2(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c4ccccc4)cc(c1)C(F)(F)F,29.85,0.15,0.03,10.1038/ncomms14841,AD3
5823,5823,FC(F)(F)c1cc(NC(=O)N2CC3(CC3)C[C@]2(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c4ccccc4)cc(c1)C(F)(F)F,34.01,0.15,0.03,10.1038/ncomms14841,AD3
5828,5828,C[C@@H](Cc1ccc(Cl)cc1)C(O)=O,35.9,1.0,0.03,10.31635/ccschem.020.202000176,AD3
5829,5829,C[C@H](Cc1ccc(Cl)cc1)C(O)=O,34.1,1.0,0.03,10.31635/ccschem.020.202000176,AD3
5842,5842,Cc1ccc(cc1)[S](=O)(=O)N2CCN(CC2)C[C@]3(CC4(CCCC4)CN3C(=O)Nc5cc(cc(c5)C(F)(F)F)C(F)(F)F)c6ccccc6,39.35,0.5,0.05,10.1016/j.chempr.2017.10.008,AD3
5843,5843,Cc1ccc(cc1)[S](=O)(=O)N2CCN(CC2)C[C@@]3(CC4(CCCC4)CN3C(=O)Nc5cc(cc(c5)C(F)(F)F)C(F)(F)F)c6ccccc6,34.39,0.5,0.05,10.1016/j.chempr.2017.10.008,AD3
5846,5846,FC(F)(F)c1cccc(NC(=O)N2CCC[C@@]2(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c3ccccc3)c1,15.8,0.5,0.05,10.1038/ncomms14841,AD3
5847,5847,FC(F)(F)c1cccc(NC(=O)N2CCC[C@]2(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c3ccccc3)c1,34.41,0.5,0.05,10.1038/ncomms14841,AD3
5856,5856,Clc1ccc(cc1)[C@@H]2NCCc3ccc(Br)cc23,28.9,0.5,0.2,10.1039/C8CC03586E,AD3
5857,5857,Clc1ccc(cc1)[C@H]2NCCc3ccc(Br)cc23,34.6,0.5,0.2,10.1039/C8CC03586E,AD3
5926,5926,OC(=O)[C@H]1CCC[C@H]1c2ccc3ccccc3c2,34.4,0.5,0.01,10.1002/anie.202016705,AD3
5927,5927,OC(=O)[C@@H]1CCC[C@H]1c2ccc3ccccc3c2,36.2,0.5,0.01,10.1002/anie.202016705,AD3
5933,5933,Clc1ccc(cc1)[C@H]2CC(=O)Nc3ccccc3S2,42.5,1.0,0.07,10.1039/D0QO01286F,AD3
5934,5934,Clc1ccc(cc1)[C@@H]2CC(=O)Nc3ccccc3S2,36.4,1.0,0.07,10.1039/D0QO01286F,AD3
5951,5951,C[C@@H](Cc1ccc(Br)cc1)C(O)=O,40.2,1.0,0.03,10.31635/ccschem.020.202000176,AD3
5952,5952,C[C@H](Cc1ccc(Br)cc1)C(O)=O,36.7,1.0,0.03,10.31635/ccschem.020.202000176,AD3
5973,5973,COC(=O)C(F)(F)C[C@]1(CC(C)(C)CN1C(=O)Nc2cccc(c2)C(F)(F)F)c3ccccc3,29.76,0.4,0.05,10.1038/ncomms14841,AD3
5974,5974,COC(=O)C(F)(F)C[C@@]1(CC(C)(C)CN1C(=O)Nc2cccc(c2)C(F)(F)F)c3ccccc3,37.29,0.4,0.05,10.1038/ncomms14841,AD3
5985,5985,OC(=O)[C@H]1CCCCC[C@H]1c2ccc3ccccc3c2,33.5,0.8,0.03,10.1002/anie.202016705,AD3
5986,5986,OC(=O)[C@@H]1CCCCC[C@H]1c2ccc3ccccc3c2,37.5,0.8,0.03,10.1002/anie.202016705,AD3
6065,6065,CC[C@@H](N[P](=O)(c1ccccc1)c2ccccc2)c3ccccc3,28.1,1.0,0.07,10.1039/D0QO01286F,AD3
6066,6066,CC[C@H](N[P](=O)(c1ccccc1)c2ccccc2)c3ccccc3,39.6,1.0,0.07,10.1039/D0QO01286F,AD3
6071,6071,Cc1ccccc1[C@@]2(CC(C)(C)CN2C(=O)Nc3cccc(Br)c3)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,28.24,0.2,0.04,10.1038/ncomms14841,AD3
6072,6072,Cc1ccccc1[C@]2(CC(C)(C)CN2C(=O)Nc3cccc(Br)c3)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,39.69,0.2,0.04,10.1038/ncomms14841,AD3
6089,6089,CC1(C)CN(C(=O)Nc2cccc(c2)C(F)(F)F)[C@@](CN3CCOCC3)(C1)c4ccccc4,45.44,0.6,0.05,10.1016/j.chempr.2017.10.008,AD3
6090,6090,CC1(C)CN(C(=O)Nc2cccc(c2)C(F)(F)F)[C@](CN3CCOCC3)(C1)c4ccccc4,40.19,0.6,0.05,10.1016/j.chempr.2017.10.008,AD3
6135,6135,C[C@@H](N[P](=O)(c1ccccc1)c2ccccc2)c3ccc(F)cc3,39.0,1.0,0.07,10.1039/D0QO01286F,AD3
6136,6136,C[C@H](N[P](=O)(c1ccccc1)c2ccccc2)c3ccc(F)cc3,41.8,1.0,0.07,10.1039/D0QO01286F,AD3
6145,6145,C[C@@H](Cc1ccc(F)cc1)C(O)=O,39.7,1.0,0.01,10.31635/ccschem.020.202000176,AD3
6146,6146,C[C@H](Cc1ccc(F)cc1)C(O)=O,41.9,1.0,0.01,10.31635/ccschem.020.202000176,AD3
6149,6149,CCOc1ccc2cc(ccc2c1)[C@@H]3CCCC[C@@H]3C(O)=O,72.8,0.8,0.02,10.1002/anie.202016705,AD3
6152,6152,CC1(C)CN(C(=O)Nc2cc(cc(c2)C(F)(F)F)C(F)(F)F)[C@@](CN3CCOCC3)(C1)c4ccc(cc4)c5ccccc5,37.58,0.3,0.03,10.1016/j.chempr.2017.10.008,AD3
6153,6153,CC1(C)CN(C(=O)Nc2cc(cc(c2)C(F)(F)F)C(F)(F)F)[C@](CN3CCOCC3)(C1)c4ccc(cc4)c5ccccc5,42.29,0.3,0.03,10.1016/j.chempr.2017.10.008,AD3
6341,6341,C[C@@H](C#Cc1ccn2nccc2n1)c3ccccc3,54.8,0.3,0.05,10.1038/s41557/019/0346/2,AD3
6342,6342,C[C@H](C#Cc1ccn2nccc2n1)c3ccccc3,52.07,0.3,0.05,10.1038/s41557/019/0346/2,AD3
6351,6351,COc1ccc2cc(ccc2c1)[C@@H]3CCCC[C@@H]3C(O)=O,86.0,0.8,0.02,10.1002/anie.202016705,AD3
6759,6759,CC(=C)[C@@H]1CN(/C(C1)=C/CCc2ccccc2)[S](=O)(=O)c3ccc(C)cc3,9.59,0.8,0.1,10.1002/anie.201605530,AD3
6760,6760,CC(=C)[C@H]1CN(/C(C1)=C/CCc2ccccc2)[S](=O)(=O)c3ccc(C)cc3,10.14,0.8,0.1,10.1002/anie.201605530,AD3
6868,6868,CC(=C)[C@@H]1CN(C(/C1)=C/c2c(C)cc(C)cc2C)[S](=O)(=O)c3ccc(C)cc3,9.64,0.8,0.05,10.1002/anie.201605530,AD3
6869,6869,CC(=C)[C@H]1CN(C(/C1)=C/c2c(C)cc(C)cc2C)[S](=O)(=O)c3ccc(C)cc3,10.28,0.8,0.05,10.1002/anie.201605530,AD3
7066,7066,C=C1COCC[C@@H]1c2ccc3OCOc3c2,11.03,1.0,0.01,10.1021/jacs.8b04703,AD3
7067,7067,C=C1COCC[C@H]1c2ccc3OCOc3c2,10.43,1.0,0.01,10.1021/jacs.8b04703,AD3
7502,7502,CC(C)[C@@H]1CN(/C(C1)=C/c2ccccc2)[S](=O)(=O)c3ccc(C)cc3,9.61,0.8,0.1,10.1002/anie.201605530,AD3
7503,7503,CC(C)[C@H]1CN(/C(C1)=C/c2ccccc2)[S](=O)(=O)c3ccc(C)cc3,10.89,0.8,0.1,10.1002/anie.201605530,AD3
7730,7730,CC(=C)[C@@H](CN[S](=O)(=O)c1ccc(C)cc1)c2c(O)ccc3c(OCC=C)cccc23,10.14,0.8,0.2,10.1021/acs.orglett.7b01136,AD3
7731,7731,CC(=C)[C@H](CN[S](=O)(=O)c1ccc(C)cc1)c2c(O)ccc3c(OCC=C)cccc23,11.03,0.8,0.2,10.1021/acs.orglett.7b01136,AD3
7759,7759,COC[C@@H](Cc1ccccc1)C(O)=O,11.79,2.0,0.07,10.1002/cjoc.201400361,AD3
7760,7760,COC[C@H](Cc1ccccc1)C(O)=O,11.09,2.0,0.07,10.1002/cjoc.201400361,AD3
7859,7859,C[C@H](NC(C)=O)c1ccccc1,13.16,0.5,0.1,10.1021/jacs.1c07726,AD3
7860,7860,C[C@@H](NC(C)=O)c1ccccc1,11.15,0.5,0.1,10.1021/jacs.1c07726,AD3
7925,7925,CCOc1cc(ccc1OCc2ccccc2)[C@@H](C(=C)C(C)=O)c3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C,15.3,0.5,0.05,10.1021/acscatal.7b00030,AD3
7926,7926,CCOc1cc(ccc1OCc2ccccc2)[C@H](C(=C)C(C)=O)c3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C,11.2,0.5,0.05,10.1021/acscatal.7b00030,AD3
8216,8216,CC(=C)[C@H](CN[S](=O)(=O)c1ccc(C)cc1)CC(=O)C2CC2,8.46,0.8,0.2,10.1021/jacs.6b00386,AD3
8217,8217,CC(=C)[C@@H](CN[S](=O)(=O)c1ccc(C)cc1)CC(=O)C2CC2,11.44,0.8,0.2,10.1021/jacs.6b00386,AD3
8655,8655,CC(=O)Oc1ccc(cc1)[C@@H](CC(C)(C)C(=O)OC(C)(C)C)C#Cc2ccccc2,9.88,0.5,0.05,10.1021/jacs.0c03130,AD3
8656,8656,CC(=O)Oc1ccc(cc1)[C@H](CC(C)(C)C(=O)OC(C)(C)C)C#Cc2ccccc2,11.84,0.5,0.05,10.1021/jacs.0c03130,AD3
8763,8763,Cc1ccc(cc1)[C@H](C#Cc2ccc(cc2)C(C)(C)C)c3ccccc3,10.57,0.6,0.005,10.1021/jacs.1c09742,AD3
8764,8764,Cc1ccc(cc1)[C@@H](C#Cc2ccc(cc2)C(C)(C)C)c3ccccc3,11.95,0.6,0.005,10.1021/jacs.1c09742,AD3
9125,9125,C[C@@H](C#Cc1ccc(cc1)C#N)c2cscc2,14.5,0.8,0.03,10.1002/anie.202110233,AD3
9126,9126,C[C@H](C#Cc1ccc(cc1)C#N)c2cscc2,12.3,0.8,0.03,10.1002/anie.202110233,AD3
9372,9372,CC(C)[C@@H]1CN(CC1C)[S](=O)(=O)c2ccc(C)cc2,12.09,0.8,0.05,10.1002/anie.201605530,AD3
9373,9373,CC(C)[C@H]1CN(CC1C)[S](=O)(=O)c2ccc(C)cc2,12.51,0.8,0.05,10.1002/anie.201605530,AD3
9893,9893,COC(=O)\C=C1/C[C@@H](CN1[S](=O)(=O)c2ccc(C)cc2)C(C)=C,13.79,0.8,0.1,10.1002/anie.201605530,AD3
9894,9894,COC(=O)\C=C1/C[C@H](CN1[S](=O)(=O)c2ccc(C)cc2)C(C)=C,13.06,0.8,0.1,10.1002/anie.201605530,AD3
9897,9897,COC(=O)c1ccc(cc1)\C=C2/C[C@@H](CN2[S](=O)(=O)c3ccc(C)cc3)C(C)=C,14.22,0.8,0.2,10.1002/anie.201605530,AD3
9898,9898,COC(=O)c1ccc(cc1)\C=C2/C[C@H](CN2[S](=O)(=O)c3ccc(C)cc3)C(C)=C,13.07,0.8,0.2,10.1002/anie.201605530,AD3
10233,10233,CC(=C)[C@@H]1CN(/C(C1)=C/c2ccc(F)cc2)[S](=O)(=O)c3ccc(C)cc3,12.17,0.8,0.1,10.1002/anie.201605530,AD3
10234,10234,CC(=C)[C@H]1CN(/C(C1)=C/c2ccc(F)cc2)[S](=O)(=O)c3ccc(C)cc3,13.5,0.8,0.1,10.1002/anie.201605530,AD3
10470,10470,COC(=O)CCC(=O)C[C@@H](CN[S](=O)(=O)c1ccc(C)cc1)C(C)=C,12.87,0.8,0.2,10.1021/jacs.6b00386,AD3
10471,10471,COC(=O)CCC(=O)C[C@H](CN[S](=O)(=O)c1ccc(C)cc1)C(C)=C,13.75,0.8,0.2,10.1021/jacs.6b00386,AD3
10563,10563,Cc1ccc(cc1)[S](=O)(=O)N2C[C@@H]3C=CCN(C(=C3C2)CCCO[Si](C)(C)C(C)(C)C)[S](=O)(=O)c4ccc(C)cc4,23.53,0.8,0.2,10.1021/jacs.5b01305,AD3
10564,10564,Cc1ccc(cc1)[S](=O)(=O)N2C[C@H]3C=CCN(C(=C3C2)CCCO[Si](C)(C)C(C)(C)C)[S](=O)(=O)c4ccc(C)cc4,13.83,0.8,0.2,10.1021/jacs.5b01305,AD3
10641,10641,COc1ccc(cc1)[C@@H](C#Cc2ccccc2)c3ccc(C)cc3,13.0,0.5,0.005,10.1021/jacs.1c09742,AD3
10642,10642,COc1ccc(cc1)[C@H](C#Cc2ccccc2)c3ccc(C)cc3,13.93,0.5,0.005,10.1021/jacs.1c09742,AD3
10921,10921,CCCCC(=C)[C@@H]1CN(/C(C1)=C/c2ccccc2)[S](=O)(=O)c3ccc(C)cc3,10.66,0.8,0.05,10.1002/anie.201605530,AD3
10922,10922,CCCCC(=C)[C@H]1CN(/C(C1)=C/c2ccccc2)[S](=O)(=O)c3ccc(C)cc3,14.25,0.8,0.05,10.1002/anie.201605530,AD3
11010,11010,COC(=O)C1(C[C@@H]2C=CCN(C(=C2C1)c3ccccc3)[S](=O)(=O)c4ccc(C)cc4)C(=O)OC,24.85,0.8,0.2,10.1021/jacs.5b01305,AD3
11011,11011,COC(=O)C1(C[C@H]2C=CCN(C(=C2C1)c3ccccc3)[S](=O)(=O)c4ccc(C)cc4)C(=O)OC,14.33,0.8,0.2,10.1021/jacs.5b01305,AD3
11262,11262,CN(C)c1ccc(cc1)[C@@H](C#Cc2ccccc2)c3ccc(C)cc3,11.34,0.8,0.005,10.1021/jacs.1c09742,AD3
11263,11263,CN(C)c1ccc(cc1)[C@H](C#Cc2ccccc2)c3ccc(C)cc3,14.65,0.8,0.005,10.1021/jacs.1c09742,AD3
11353,11353,CC(=C)[C@@H](CN[S](=O)(=O)c1ccc(C)cc1)CC(=O)C2=CCCCC2,19.13,0.8,0.2,10.1002/anie.201609608,AD3
11354,11354,CC(=C)[C@H](CN[S](=O)(=O)c1ccc(C)cc1)CC(=O)C2=CCCCC2,14.74,0.8,0.2,10.1002/anie.201609608,AD3
11746,11746,C[C@@H](C#Cc1ccc(cc1)C#N)c2cccc(c2)n3cccn3,24.0,1.0,0.1,10.1002/anie.202110233,AD3
11747,11747,C[C@H](C#Cc1ccc(cc1)C#N)c2cccc(c2)n3cccn3,15.2,1.0,0.1,10.1002/anie.202110233,AD3
11875,11875,CC[C@@H](\C=C\c1ccc2ccccc2c1)C#Cc3ccccc3C=O,11.6,0.8,0.05,10.1002/anie.202110233,AD3
11876,11876,CC[C@H](\C=C\c1ccc2ccccc2c1)C#Cc3ccccc3C=O,15.4,0.8,0.05,10.1002/anie.202110233,AD3
11941,11941,CN([C@@H]1N(C[C@@H](C(C)=C)C1=C)[S](=O)(=O)c2ccc(C)cc2)[S](=O)(=O)c3ccc(C)cc3,14.86,0.8,0.2,10.1002/anie.201605530,AD3
12127,12127,C[C@@H]1CN(C[C@H]1C(C)=C)[S](=O)(=O)c2ccc(C)cc2,16.39,0.8,0.05,10.1002/anie.201605530,AD3
12468,12468,CC(=C)[C@@H]1CN(/C(C1)=C/c2ccc(Br)cc2)[S](=O)(=O)c3ccc(C)cc3,15.25,0.8,0.1,10.1002/anie.201605530,AD3
12469,12469,CC(=C)[C@H]1CN(/C(C1)=C/c2ccc(Br)cc2)[S](=O)(=O)c3ccc(C)cc3,16.13,0.8,0.1,10.1002/anie.201605530,AD3
12521,12521,C[C@@H](C#Cc1ccc(cc1)C#N)c2ccc(Br)cc2,17.9,0.8,0.03,10.1002/anie.202110233,AD3
12522,12522,C[C@H](C#Cc1ccc(cc1)C#N)c2ccc(Br)cc2,16.2,0.8,0.03,10.1002/anie.202110233,AD3
13157,13157,Cc1ccc(cc1)[C@H](C#CC2CCN(CC2)C(=O)OC(C)(C)C)c3ccccc3,18.41,0.5,0.005,10.1021/jacs.1c09742,AD3
13158,13158,Cc1ccc(cc1)[C@@H](C#CC2CCN(CC2)C(=O)OC(C)(C)C)c3ccccc3,17.09,0.5,0.005,10.1021/jacs.1c09742,AD3
13208,13208,CC(=O)[C@@H]1CN(C(=O)C1)[S](=O)(=O)c2ccc(C)cc2,20.18,0.8,0.3,10.1002/anie.201605530,AD3
13209,13209,CC(=O)[C@H]1CN(C(=O)C1)[S](=O)(=O)c2ccc(C)cc2,17.13,0.8,0.3,10.1002/anie.201605530,AD3
13411,13411,CC(C)(C)OC(=O)C(C)(C)C[C@@H](C#Cc1ccccc1)c2cccc(c2)C#N,15.01,1.0,0.02,10.1021/jacs.0c03130,AD3
13412,13412,CC(C)(C)OC(=O)C(C)(C)C[C@H](C#Cc1ccccc1)c2cccc(c2)C#N,17.43,1.0,0.02,10.1021/jacs.0c03130,AD3
13781,13781,CC(=C)[C@H](CN[S](=O)(=O)c1ccc(C)cc1)CC(=O)CCCOCc2ccccc2,14.93,0.8,0.2,10.1021/jacs.6b00386,AD3
13782,13782,CC(=C)[C@@H](CN[S](=O)(=O)c1ccc(C)cc1)CC(=O)CCCOCc2ccccc2,18.04,0.8,0.2,10.1021/jacs.6b00386,AD3
14110,14110,CC[C@@H](\C=C\c1ccc2cc(OC)ccc2c1)C#C[Si](c3ccccc3)(c4ccccc4)c5ccccc5,12.2,0.4,0.05,10.1002/anie.202110233,AD3
14111,14111,CC[C@H](\C=C\c1ccc2cc(OC)ccc2c1)C#C[Si](c3ccccc3)(c4ccccc4)c5ccccc5,18.6,0.4,0.05,10.1002/anie.202110233,AD3
14947,14947,FC(F)(F)C[C@@H](C#Cc1ccc(cc1)C#N)c2ccccc2,26.54,0.5,0.01,10.1021/jacs.0c03130,AD3
14948,14948,FC(F)(F)C[C@H](C#Cc1ccc(cc1)C#N)c2ccccc2,19.92,0.5,0.01,10.1021/jacs.0c03130,AD3
15910,15910,COC1([C@H](CN[S](=O)(=O)c2ccc(C)cc2)C(C)=C)C(=O)C=Cc3ccccc13,20.96,0.6,0.2,10.1021/acs.orglett.7b01136,AD3
15911,15911,COC1([C@@H](CN[S](=O)(=O)c2ccc(C)cc2)C(C)=C)C(=O)C=Cc3ccccc13,21.81,0.6,0.2,10.1021/acs.orglett.7b01136,AD3
16027,16027,CCCC[C@@]1(COc2ccccc12)CC#Cc3ccccc3,25.1,0.5,0.0,10.1002/anie.201913367,AD3
16028,16028,CCCC[C@]1(COc2ccccc12)CC#Cc3ccccc3,22.1,0.5,0.0,10.1002/anie.201913367,AD3
16600,16600,CC(=O)c1cccc(c1)[C@@H](CC(C)(C)C(=O)OC(C)(C)C)C#Cc2ccccc2,19.05,0.5,0.02,10.1021/jacs.0c03130,AD3
16601,16601,CC(=O)c1cccc(c1)[C@H](CC(C)(C)C(=O)OC(C)(C)C)C#Cc2ccccc2,23.55,0.5,0.02,10.1021/jacs.0c03130,AD3
16903,16903,[O-][N+](=O)c1ccc(cc1)[S](=O)(=O)N/2C[C@H](CC2=C/c3ccccc3)C=C,23.09,0.8,0.05,10.1002/anie.201605530,AD3
16904,16904,[O-][N+](=O)c1ccc(cc1)[S](=O)(=O)N/2C[C@@H](CC2=C/c3ccccc3)C=C,24.37,0.8,0.05,10.1002/anie.201605530,AD3
17184,17184,COC(=O)c1cccc(c1)[C@@H](CC(C)(C)C(=O)OC(C)(C)C)C#Cc2ccc(cc2)C#N,18.84,0.5,0.05,10.1021/jacs.0c03130,AD3
17185,17185,COC(=O)c1cccc(c1)[C@H](CC(C)(C)C(=O)OC(C)(C)C)C#Cc2ccc(cc2)C#N,25.11,0.5,0.05,10.1021/jacs.0c03130,AD3
17515,17515,CC(C)(C)OC(=O)C(C)(C)C[C@@H](C#Cc1ccc(cc1)C#N)c2cnc3ccccc3c2,29.21,0.5,0.1,10.1021/jacs.0c03130,AD3
17516,17516,CC(C)(C)OC(=O)C(C)(C)C[C@H](C#Cc1ccc(cc1)C#N)c2cnc3ccccc3c2,26.2,0.5,0.1,10.1021/jacs.0c03130,AD3
17587,17587,CC(C[C@@H](C#Cc1ccc(cc1)C#N)c2ccccc2)C#N,27.86,0.5,0.01,10.1021/jacs.0c03130,AD3
17588,17588,CC(C[C@H](C#Cc1ccc(cc1)C#N)c2ccccc2)C#N,26.4,0.5,0.01,10.1021/jacs.0c03130,AD3
